TransactionID,CustomerName,Date,Time,Email,PhoneNumber,ProductName,Quantity,Price,TotalAmount,PaymentMethod,ShippingAddress,OrderStatus,CustomerFeedback,Region
T08732,Aaron Brown,2024-09-22,22:51:14,kimberlyowens@hotmail.com,001-147-528-3164,Headphones,1,224.19,138.39,Credit Card,"31176 Hardy Camp, Bergerstad, OK 82769",Shipped,Packaging was damaged,South East
T08733,Angela Wilson,2024-02-24,15:46:51,allentiffany@hotmail.com,(590)652-8543,Headphones,2,100.58,269.36,Cash,"USNS Alvarado, FPO AE 13699",Delivered,Satisfied,North East
T08734,Carly Williams,2024-02-10,08:43:48,archermiranda@yahoo.com,335-568-3916,Laptop,1,850.75,2339.33,Online,"45468 Ashley Route Apt. 199, Kristenport, NY 63821",Shipped,Great service,South East
T08735,Joseph Blackburn,2024-02-23,09:28:31,howardchris@hotmail.com,257-675-6681,Smartphone,1,891.63,3905.08,Cash,"50187 Brian Tunnel, Port Amy, NC 57088",Pending,Satisfied,North East
T08736,Dana Smith,2024-05-03,11:51:35,robinsalazar@gmail.com,001-305-464-0834x1346,Smartphone,1,102.05,1574.59,Credit Card,"808 Paul Path Suite 825, New Michaelville, ND 04457",Shipped,N/A,North East
T08737,Megan Olson,2024-11-04,15:00:21,klewis@yahoo.com,9925642510,Smartwatch,2,248.68,1178.28,Online,"009 Omar Gateway, Port Eddieshire, MA 82250",Delivered,N/A,South
T08738,Christopher Anderson,2024-03-01,13:19:36,duffyalexander@hotmail.com,(096)923-7182x247,Gaming Mouse,1,903.21,1298.33,Credit Card,"987 Hines Fort Apt. 707, North Donald, IN 70399",Pending,N/A,North East
T08739,Alexander Singh,2024-01-30,20:02:56,pcook@hotmail.com,098.303.5288x3922,Laptop,5,121.4,598.5,Credit Card,"2056 Michael Brook Suite 198, Clarkchester, AZ 38861",Shipped,Great service,South
T08740,Jennifer Harris,2024-06-13,12:51:44,hamiltonvickie@ellis.com,892.793.0896x486,Gaming Mouse,2,471.32,573.99,Cash,"PSC 0456, Box 9639, APO AP 02760",Delivered,N/A,North East
T08741,Joseph Rogers,2024-11-02,07:51:14,wwillis@yahoo.com,853.658.6577,Smartphone,3,839.68,3823.5,Online,"8011 Brianna Canyon, Hebertberg, ND 23299",Shipped,N/A,South
T08742,Whitney Anderson,2024-04-24,14:23:26,dawn71@hunter.com,789-514-7540,Smartwatch,2,908.09,2131.11,Credit Card,"8674 Elizabeth Corners Suite 956, Charlesside, OH 17106",Shipped,Arrived on time,West Coast
T08743,Charles Hart,2024-07-18,09:01:06,sierramahoney@hurley-douglas.com,+1-601-744-6680,Smartphone,4,768.3,2065.82,Credit Card,"50771 Gloria Falls, Craigport, AR 01075",Pending,Great service,North West
T08744,Lindsey Dickerson,2024-06-08,02:56:53,oliversteve@lopez-morris.com,9345950307,Smartwatch,3,559.81,4990.19,Cash,"035 Megan Bridge, Margarettown, MA 52027",Delivered,N/A,West Coast
T08745,Michael Curry,2024-01-17,14:03:21,fphillips@williams.org,001-424-871-0337x404,Smartphone,3,32.32,2377.73,Online,"65954 Morrison Causeway Apt. 942, Edwardshire, HI 00768",Pending,Arrived on time,South
T08746,Alyssa King,2024-10-04,16:05:43,steinkevin@yahoo.com,(249)484-4099x9518,Laptop,1,695.08,3909.47,Online,"267 Ian Radial, Wilsonland, WA 86580",Delivered,Great service,North West
T08747,Melissa Burke,2024-06-29,12:12:19,andrewsjesse@hotmail.com,+1-116-129-2386x4737,Gaming Mouse,1,116.3,2852.48,Credit Card,"749 Miller Locks Apt. 809, Gallegosstad, AR 06573",Pending,N/A,North East
T08748,Jared Stevens,2024-07-03,01:45:22,brettwells@yahoo.com,2442593286,Laptop,4,148.36,1842.08,Cash,"353 Lynch Street, East Richard, NH 92808",Delivered,N/A,West Coast
T08749,Deborah Nolan,2024-11-04,00:36:01,hhicks@smith.org,207.402.7600x3630,Gaming Mouse,2,865.85,4253.5,Cash,"9951 Nathan Parks, New David, NV 24963",Pending,Arrived on time,South East
T08750,Mark Poole,2024-06-08,13:39:52,sheri42@berry.net,995.472.3275x7106,Smartphone,2,35.12,4304.16,Cash,"32716 Harper Glen, Lake Tanya, NE 61672",Pending,N/A,North West
T08751,Eric Harrison,2024-05-01,09:32:45,ericneal@yahoo.com,(703)376-5537x6993,Headphones,3,400.9,2148.54,Credit Card,"77140 Johnson Locks Suite 786, Smithville, LA 74562",Shipped,N/A,North East
T08752,Mrs. Jasmine Brown,2024-03-06,11:29:02,charles69@trujillo.info,(926)340-7388x816,Smartphone,4,894.74,2582.87,Online,"66912 Michael Alley, Johnsonburgh, NY 79853",Shipped,Packaging was damaged,West Coast
T08753,Melissa Douglas,2024-04-10,16:03:25,brett68@jones.com,7287704033,Smartwatch,2,392.18,4898.31,Cash,"523 Campbell Mountain, Lake Ericton, NY 15722",Delivered,Satisfied,South East
T08754,Paul Mcdowell,2024-06-16,15:50:12,mariahamilton@hotmail.com,(995)282-8810,Smartphone,4,440.21,3274.86,Cash,"59002 Anderson Trail Apt. 552, West Nicholas, NC 49896",Shipped,Packaging was damaged,South East
T08755,Amanda White,2024-10-29,22:14:42,smithangela@gmail.com,001-488-188-6651x8337,Laptop,2,462.99,897.77,Cash,"84113 Madeline Tunnel, Cobbborough, MD 05308",Pending,Great service,South
T08756,Christian Stanton,2024-10-01,21:04:41,marshsteven@yahoo.com,521-831-4280x931,Smartwatch,2,35.53,2452.57,Credit Card,"64987 Meredith Brook Apt. 311, Coryshire, PA 58689",Shipped,Satisfied,South East
T08757,Shelly Stewart,2024-10-14,10:28:17,dhuang@yahoo.com,001-018-541-1722x2697,Headphones,5,562.74,1819.64,Online,"Unit 9955 Box 1891, DPO AP 01562",Pending,Packaging was damaged,South
T08758,Eric Melton,2024-04-29,12:13:02,millerroger@kerr-chambers.info,(706)802-8746x3199,Gaming Mouse,4,290.19,2791.43,Cash,"6649 Ruiz Mill Suite 557, Hicksmouth, VT 43877",Delivered,Great service,North East
T08759,Melanie Rodriguez,2024-03-12,12:46:01,allenscott@gmail.com,823-093-8289x20896,Smartphone,4,748.07,515.59,Cash,"867 Amy Spring, East Christinaborough, NH 67655",Shipped,Great service,North East
T08760,Patricia Leonard,2024-11-10,08:34:31,curtisrichard@hotmail.com,(291)385-8159,Smartwatch,2,829.59,4895.45,Cash,"63609 Maria Way Suite 451, North Nicholashaven, TN 31698",Shipped,N/A,South East
T08761,Charles Bautista,2024-03-28,16:13:41,wbrewer@hotmail.com,184.365.2066,Smartphone,2,166.33,1918.56,Cash,"74164 David Green, South Bryan, KS 48018",Shipped,Great service,South East
T08762,Christina Sweeney,2024-06-30,04:05:15,vdavis@gmail.com,+1-147-612-1477x98814,Smartphone,5,54.1,3289.52,Online,"81647 Gabriel Estates, West Tonyaside, FL 52970",Pending,N/A,North East
T08763,Eric Castro,2024-03-14,15:06:32,phelpscharlotte@ellis.info,(633)754-8952,Laptop,3,460.17,2351.31,Online,"1756 Monica Common Suite 919, South Jamie, WV 84918",Shipped,Packaging was damaged,South
T08764,Michael Lucas,2024-05-16,09:32:53,bwood@gmail.com,(243)568-7598,Smartwatch,2,320.67,1354.14,Cash,"4108 Carolyn Creek Apt. 751, East Rebeccamouth, NE 49368",Shipped,N/A,North East
T08765,Denise Gomez,2024-01-14,09:45:15,lisa11@aguilar-harper.com,261.680.5708,Smartphone,2,97.37,1549.71,Online,"513 Farmer Pike, Port Adam, OR 12798",Delivered,Arrived on time,South
T08766,Jay Dennis,2024-03-05,01:34:19,jeanettesmith@gmail.com,475-138-8978x6959,Laptop,2,372.3,3795.39,Credit Card,"98724 Peggy Ranch, Toddport, PA 18497",Delivered,Great service,South East
T08767,Amanda Nelson,2024-09-04,06:51:25,smithjoseph@yahoo.com,+1-746-351-6525x185,Laptop,5,559.91,3736.08,Cash,"778 Cunningham Parks Apt. 056, Parkerburgh, SD 08060",Pending,Packaging was damaged,North East
T08768,Brooke Wright,2024-08-24,14:46:23,williamsjames@strickland.com,146.142.6746,Smartwatch,3,706.93,2245.32,Online,"722 Douglas Brook, East Stacey, NH 55060",Delivered,Great service,North West
T08769,Raymond Porter,2024-03-08,07:38:25,areed@miller.net,737.133.5153x24114,Laptop,2,105.61,4355.31,Online,"5759 Barber Extensions Suite 166, Paulchester, AK 64460",Shipped,Great service,North West
T08770,Rebecca Wagner,2024-05-18,08:52:30,montesangela@hotmail.com,019.709.2044x485,Headphones,1,435.35,49.37,Credit Card,"8848 Jesse Trail, Moniqueshire, LA 77862",Delivered,Arrived on time,West Coast
T08771,Daniel Adams,2024-10-24,18:59:14,kyle93@hotmail.com,+1-922-462-7704,Smartwatch,5,364.37,55.22,Cash,"6042 Preston Points, Michaeltown, KS 96655",Pending,Packaging was damaged,West Coast
T08772,Jacob Perry,2024-04-03,01:32:55,rebeccawalsh@gmail.com,217-697-2883,Smartwatch,1,145.75,2190.31,Cash,"USS Garcia, FPO AP 55969",Shipped,Great service,South East
T08773,Lauren Beltran,2024-09-25,10:43:31,bclark@gmail.com,(451)526-9744x988,Gaming Mouse,2,248.15,3692.42,Credit Card,"9126 Steven Ford Apt. 459, Daltonhaven, WV 94524",Shipped,Packaging was damaged,South
T08774,Natasha Oneal,2024-02-23,08:39:39,cgriffith@yahoo.com,+1-201-949-3471x784,Smartphone,5,79.68,3481.84,Cash,"9986 Brandon Square Apt. 622, Morenochester, CT 52359",Pending,N/A,North East
T08775,Rachel Blair,2024-11-09,12:08:34,mirandaburnett@pena.com,821-433-6168,Gaming Mouse,1,428.25,939.09,Cash,"21752 Susan Mountains Suite 691, Baldwinport, IN 05598",Shipped,N/A,West Coast
T08776,Kathy Rollins,2024-09-21,06:50:53,wilsondavid@yahoo.com,(646)682-8701x13668,Gaming Mouse,3,73.17,2945.9,Credit Card,"7128 Graham Green, North Josephberg, OK 25842",Pending,Packaging was damaged,North West
T08777,Timothy Lewis,2024-09-30,00:18:27,curtismarks@gmail.com,(128)672-9212,Gaming Mouse,2,115.05,1126.72,Credit Card,"987 Brooke Landing Apt. 281, Angelaborough, VA 28389",Pending,Great service,North West
T08778,Ashley Daniel,2024-03-17,23:25:16,rrodgers@williams-mann.biz,394-630-2760,Smartphone,5,516.96,266.29,Credit Card,"5239 Juarez Plaza Apt. 097, East Nicholas, IA 01233",Delivered,N/A,North East
T08779,Lisa Greene,2024-06-18,06:47:40,priceann@webb.com,057-349-9449x568,Gaming Mouse,2,411.75,3447.58,Online,"13342 Duane Lakes Apt. 229, South Evelyn, NV 66119",Pending,N/A,South
T08780,Christina West,2024-06-10,06:43:07,anthonyjones@yahoo.com,798-216-6608x08063,Gaming Mouse,3,158.17,4097.09,Credit Card,"36149 Gary Hills, West Nicole, MI 52193",Delivered,N/A,West Coast
T08781,Erica Young,2024-03-20,14:30:48,randy88@powell.com,(078)645-1365,Headphones,1,876.69,3008.05,Cash,"0665 Brianna Lane, North Susanview, NM 16564",Pending,Packaging was damaged,West Coast
T08782,Deborah Hunt,2024-11-07,06:07:31,mhuff@hotmail.com,(923)379-1587x44647,Gaming Mouse,1,495.6,1639.27,Cash,"1888 Mahoney Burg, Aaronville, RI 05959",Delivered,Arrived on time,North West
T08783,Jesse Mason,2024-05-12,20:10:25,jeremy35@gmail.com,892-715-1996,Gaming Mouse,5,195.4,1290.18,Online,"84945 Taylor Ports, Hollandfurt, OK 67254",Delivered,Satisfied,North East
T08784,Damon Johnson,2024-01-05,05:00:20,zdunlap@gmail.com,+1-154-752-6792,Headphones,5,957.26,2202.17,Cash,"84681 Michael Inlet Apt. 030, Heatherfurt, IA 88107",Shipped,Satisfied,South
T08785,Donna Copeland,2024-05-28,13:54:37,isabeljackson@rivera-kelly.org,731.186.4557x914,Laptop,3,882.13,981.49,Credit Card,"848 Stafford Turnpike, Tracyport, AZ 81418",Shipped,Packaging was damaged,North West
T08786,Bryan Kelly,2024-06-26,13:47:26,kathleenjacobs@hart.com,493.511.2652x958,Laptop,3,588.45,4252.3,Credit Card,"USS Brown, FPO AA 38611",Pending,Great service,North East
T08787,Mckenzie Carroll,2024-08-14,17:53:18,alicebarnes@yahoo.com,696-388-5129x20492,Laptop,5,99.84,1521.57,Cash,"3013 Reed Crest Apt. 685, Port Jamesfort, MO 69973",Delivered,N/A,North East
T08788,John Black,2024-08-30,22:34:32,shannon81@barry-walker.com,001-159-239-5671x04348,Smartwatch,5,340.52,1002.53,Cash,"63727 Harper Crest Suite 175, Davidborough, VT 87197",Delivered,Arrived on time,South East
T08789,Jonathan Clark,2024-01-02,05:17:45,barnesmarie@hotmail.com,(491)644-7220x3896,Headphones,5,192.39,1421.04,Online,"876 Baker Canyon, Jacksonhaven, ME 32929",Pending,Satisfied,South
T08790,David Martinez,2024-09-29,20:43:21,sharonwalker@gmail.com,868-083-3595x916,Smartphone,5,67.17,1908.42,Cash,"9638 Rhonda Place Suite 971, Traviston, AZ 22574",Pending,Packaging was damaged,South
T08791,Karen Castillo,2024-03-03,23:56:40,nicholasfrench@guzman.com,778.727.7668x7252,Smartwatch,1,147.11,243.42,Online,"941 Bonnie Via Apt. 493, New Robin, NC 01300",Pending,Great service,North West
T08792,Anthony Young,2024-09-04,21:59:41,julie46@davis.com,552-700-3024x048,Smartwatch,1,759.24,2618.43,Credit Card,"25704 Jason Stream, East Heather, NM 06060",Delivered,Arrived on time,West Coast
T08793,Omar Gonzalez,2024-01-08,04:55:24,jennifer55@kennedy.net,353-519-2404,Smartwatch,1,281.83,3373.61,Credit Card,"114 Jennifer Trace Suite 715, Port Jessicaland, KY 62271",Shipped,Arrived on time,West Coast
T08794,Karen Black,2024-01-31,07:04:56,piercejose@hotmail.com,4191205768,Smartphone,3,519.43,2344.2,Credit Card,"231 Pierce Neck Suite 908, Simmonshaven, OH 26766",Pending,Arrived on time,North West
T08795,Kevin Brown,2024-01-03,01:01:26,rollinsteresa@rubio-whitaker.com,001-987-220-9071x0779,Laptop,4,653.49,1949.14,Credit Card,"755 Bishop Springs, East Rileyhaven, GA 79980",Pending,Packaging was damaged,North West
T08796,Michelle Lyons,2024-01-13,03:10:37,michaelgordon@johnson.com,(747)570-7524,Smartphone,2,913.06,191.45,Online,"4179 Sims Prairie, Colechester, OH 23096",Delivered,Arrived on time,South
T08797,Michelle Walker,2024-06-22,18:13:20,moorechad@martinez.com,(312)082-7339x037,Gaming Mouse,2,628.06,239.89,Cash,"062 Charles Forges, Melissaland, OK 75338",Delivered,N/A,South East
T08798,Melissa Alvarez,2024-11-19,04:57:09,ecoffey@anderson.com,+1-388-166-5685x886,Smartwatch,4,795.45,4168.69,Credit Card,"Unit 3824 Box 5405, DPO AE 45600",Shipped,N/A,South
T08799,Lisa Johnson,2024-07-03,22:26:43,mariahdeleon@cole.com,762-526-2526x7048,Gaming Mouse,3,854.95,4995.4,Online,"USNV Miranda, FPO AA 74453",Delivered,Packaging was damaged,West Coast
T08800,Alexa Vazquez MD,2024-07-21,01:06:59,jamesbanks@gmail.com,+1-544-079-9535x1035,Laptop,2,466.89,4942.39,Credit Card,"527 Janice Estates Apt. 823, Nolanstad, ID 50462",Delivered,Arrived on time,North East
T08801,Debra Flowers,2024-10-06,08:47:06,jacquelinepetersen@cruz.com,971-648-5344,Headphones,5,779.91,3573.02,Credit Card,"432 Martin Common, Gonzalezborough, HI 93168",Shipped,Great service,West Coast
T08802,Joan Gardner,2024-02-29,08:07:58,wilkersonsarah@martinez.com,813.746.0334,Headphones,2,164.81,308.2,Cash,"9912 Terri Neck, Jenniferport, CO 49969",Pending,N/A,South
T08803,Claudia Campbell,2024-01-01,06:47:18,lorettaclark@gmail.com,8311941846,Smartwatch,2,785.98,4141.4,Credit Card,"93659 Mark Green, South Jimburgh, AL 32535",Shipped,Satisfied,South East
T08804,Alexis White,2024-02-22,09:24:36,kpatterson@coleman.com,676.249.4124,Gaming Mouse,3,566.33,1705.72,Credit Card,"81410 Green Trail, East Katherine, MS 44443",Shipped,Packaging was damaged,South
T08805,David Smith,2024-11-16,03:43:05,hannahkeith@stanton.info,7658880568,Gaming Mouse,5,398.32,3783.15,Cash,"787 Michele Road, Kennethhaven, IL 23699",Shipped,N/A,North East
T08806,Derek Gomez,2024-07-21,06:05:45,gregoryhorton@smith.com,920.245.1212,Smartwatch,3,345.14,3233.45,Credit Card,"828 Christopher Passage Apt. 233, New Austinbury, VT 61210",Delivered,Satisfied,West Coast
T08807,Michael Henderson,2024-03-30,21:43:29,masseyedward@turner-thomas.info,432-019-1285x89389,Laptop,5,52.69,3076.26,Credit Card,"684 Bruce Centers, South Sharonmouth, AL 62289",Delivered,Arrived on time,North West
T08808,Michael Wilson,2024-01-11,12:16:34,lori90@gmail.com,(435)203-6108x878,Laptop,3,148.5,1017.67,Cash,"68887 Kristen Via Suite 674, East Samuel, ME 29621",Pending,Arrived on time,North West
T08809,Kevin Ellis,2024-09-05,22:47:48,lmack@gmail.com,117-642-9930x95589,Gaming Mouse,2,688.51,4255.01,Cash,"98087 Harrison View, Anthonychester, SC 15264",Shipped,Packaging was damaged,North East
T08810,Kristin Walker,2024-09-13,06:53:12,melissaedwards@hotmail.com,247-710-0559x284,Smartphone,2,716.12,864.05,Cash,"744 Abigail Trail Suite 348, West Lauratown, VT 07784",Delivered,Great service,North East
T08811,Leah Fox,2024-05-01,19:04:41,nicoleli@brown-munoz.com,317.186.5025,Smartwatch,3,990.52,519.41,Credit Card,"70892 Gilbert Loaf, New Nicholas, MA 94546",Pending,Great service,West Coast
T08812,Vanessa Brown,2024-10-03,00:21:52,courtney24@white-haas.com,179-134-7905x067,Smartwatch,4,553.23,2520.57,Credit Card,"4716 Knight Shoals Suite 785, Harveyborough, NV 27711",Pending,N/A,North East
T08813,Benjamin Gilbert,2024-05-23,17:05:00,tracey40@nichols-ryan.info,+1-399-079-7953x2637,Laptop,5,749.35,2932.44,Credit Card,"732 Williams Freeway Apt. 495, Scottport, UT 41345",Delivered,Arrived on time,West Coast
T08814,Megan Hill,2024-06-27,10:09:35,onealamanda@martinez.com,840.938.2129x4086,Gaming Mouse,5,727.18,2982.22,Credit Card,"5869 Jennifer Overpass Suite 929, Palmerview, WV 78929",Delivered,N/A,South East
T08815,Mark Montoya,2024-08-24,16:58:22,aaron44@richardson-price.org,+1-638-590-1767x61955,Gaming Mouse,5,785.29,3227.09,Credit Card,"4146 Charlotte Locks Suite 978, East Toddfurt, PA 41248",Pending,N/A,North West
T08816,Matthew Oliver,2024-05-18,02:01:21,nelsonantonio@rivera.com,(401)367-7822,Smartwatch,3,367.46,2087.07,Cash,"90711 Soto Wells Suite 956, Patricialand, TX 45045",Pending,Great service,North East
T08817,Lawrence Sanders,2024-06-22,21:32:10,cortezkeith@pittman-phillips.com,055.130.6471x6294,Laptop,3,989.69,2323.34,Online,"5336 Woodward Flat, North Collin, WV 20152",Pending,N/A,North East
T08818,Michael Ryan,2024-01-06,17:45:10,rodriguezmonica@hotmail.com,+1-455-259-8677x2333,Headphones,3,72.25,4018.96,Online,"8227 Robert Light, New Douglas, MD 68672",Pending,Satisfied,North West
T08819,Alexander Cameron,2024-01-17,04:37:55,fritzwayne@gmail.com,+1-952-127-9886x461,Headphones,1,203.51,1556.3,Cash,"4639 Hansen Springs Apt. 979, Port Jennifer, MA 73446",Pending,Arrived on time,North East
T08820,Lisa Johnson,2024-08-03,14:58:47,debrahurst@walker.com,407-086-5735x1255,Smartwatch,4,775.03,3341.22,Online,"PSC 5507, Box 2694, APO AA 51219",Pending,Satisfied,South
T08821,Tracey White,2024-01-26,18:32:44,tanya58@hotmail.com,250-360-8794,Smartphone,5,546.47,2658.37,Credit Card,"129 Matthew Passage, Lake Philipland, CT 15814",Pending,Arrived on time,South
T08822,Amy Webb,2024-04-14,03:16:22,rbennett@fletcher-moore.biz,091-929-3132,Gaming Mouse,2,229.89,2500.75,Online,"4429 Chad Keys Suite 716, Joneschester, MS 20372",Delivered,Arrived on time,North West
T08823,Angela Guzman,2024-10-23,19:27:12,adam08@hotmail.com,+1-585-007-4344x651,Smartwatch,4,648.6,3555.97,Cash,"USNV Frye, FPO AP 42613",Delivered,N/A,South
T08824,Larry Carey,2024-02-27,12:48:14,esanders@smith.org,875.553.5576,Smartphone,2,993.25,92.65,Online,"USCGC Jackson, FPO AE 58040",Shipped,Satisfied,West Coast
T08825,Tracy Brown,2024-10-11,22:03:56,cynthiawalker@yahoo.com,(438)350-6443,Smartphone,2,250.41,1645.56,Online,"36127 Ballard Plaza, Williammouth, WV 15335",Shipped,Packaging was damaged,West Coast
T08826,David Ibarra,2024-04-09,11:39:27,meaganmedina@dalton.com,(500)754-5715,Smartwatch,3,87.05,2854.42,Online,"Unit 9951 Box 7039, DPO AE 81950",Delivered,Arrived on time,North East
T08827,Joseph Rice,2024-06-02,07:34:16,mary37@gmail.com,+1-973-595-5645x800,Laptop,1,998.04,2180.28,Cash,"462 Daniel Ramp, South Julie, TN 83615",Pending,Packaging was damaged,West Coast
T08828,Hannah Romero,2024-03-31,01:25:13,leejeremy@huber-flores.com,001-418-572-3953x84837,Laptop,1,775.84,4775.01,Credit Card,"49634 Rodgers Drive Apt. 887, Laurenland, PA 74439",Delivered,Great service,West Coast
T08829,Vanessa Morgan,2024-02-11,04:56:25,kevinnelson@martinez-white.com,001-809-949-1347x97067,Laptop,2,583.23,3554.27,Credit Card,"47477 Troy Route, Martinfort, NM 59427",Pending,N/A,South East
T08830,Margaret Martinez,2024-09-06,00:20:24,martinezamber@gmail.com,0482707544,Headphones,3,677.7,1301.11,Online,"PSC 0929, Box 8752, APO AE 74612",Delivered,Arrived on time,South
T08831,Felicia Andrews,2024-08-24,09:26:24,nelsonmelissa@gmail.com,+1-822-731-5954,Headphones,4,874.6,3955.02,Cash,"6762 Novak Estates Apt. 248, Deanberg, NC 48674",Delivered,N/A,West Coast
T08832,Nicholas Michael,2024-08-16,09:41:00,kimberly28@gonzalez.com,+1-522-893-2650x8442,Smartphone,2,471.35,1395.94,Cash,"5505 Ellis Knoll, Brittanyville, NV 11715",Shipped,Arrived on time,North West
T08833,Tyler Thompson,2024-02-17,04:18:13,teresa04@hotmail.com,(826)389-5239,Gaming Mouse,3,312.23,1512.54,Cash,"3863 Jones Via, New Traceyburgh, MT 66441",Delivered,Satisfied,North West
T08834,Bradley Dunn,2024-09-16,10:32:37,john51@yahoo.com,237.201.8880,Laptop,4,566.02,3805.95,Online,"57752 Taylor Fall Apt. 430, Smithfort, AZ 14145",Pending,N/A,South East
T08835,Meghan Peters,2024-03-11,05:10:57,cheryl97@gmail.com,501.863.3243x25716,Laptop,2,930.75,2707.55,Online,"746 Davis Flat Suite 309, South Justin, ID 50922",Shipped,N/A,South East
T08836,Anthony Coleman,2024-09-26,19:53:34,christinahughes@yahoo.com,(076)773-2787,Gaming Mouse,2,112.88,787.44,Cash,"285 Taylor Courts, Kristyfurt, KY 40660",Shipped,Arrived on time,South
T08837,Michael Rodriguez,2024-06-16,08:23:28,jhowell@norton.biz,(346)208-0627,Smartwatch,1,314.29,4921.26,Credit Card,"72953 Savannah Trail, South Jordan, ID 54648",Shipped,Arrived on time,South
T08838,Blake Johnson,2024-04-09,09:59:39,whitehannah@thompson-barrett.org,552.618.0042,Gaming Mouse,1,655.75,2295.68,Online,"USCGC Howard, FPO AE 31510",Shipped,Packaging was damaged,West Coast
T08839,Angela Strong,2024-07-05,00:22:13,milesjoseph@brown.com,001-019-181-7788x140,Headphones,3,775.22,697.59,Cash,"388 Stephens Crossing, Port Hayley, WI 15090",Pending,Arrived on time,North West
T08840,Mrs. Stephanie Mendoza,2024-10-08,17:38:43,john22@brown.com,(144)993-2360x121,Laptop,3,650.7,3869.23,Cash,"0034 Jonathan Brook Suite 288, Kristinville, NH 72682",Pending,Satisfied,South
T08841,Pamela Thomas,2024-07-09,21:19:48,regina04@hotmail.com,(673)514-8620,Smartphone,3,760.87,2021.7,Cash,"4950 West Crescent Suite 413, East Danielleview, NV 37557",Shipped,Packaging was damaged,South East
T08842,Kevin Scott,2024-08-10,19:03:20,kyle43@warren.com,828-206-6050x1306,Smartphone,2,629.11,629.56,Credit Card,"79974 Williams Points, New Keith, OH 52612",Shipped,N/A,North East
T08843,Debra Flores,2024-09-22,12:55:32,victoria18@gmail.com,+1-242-971-6448x5032,Laptop,1,26.3,882.4,Online,"USNS Vang, FPO AE 87188",Pending,Arrived on time,North West
T08844,Michael Brown,2024-10-01,04:08:36,ajones@mckay-morgan.org,736.281.7539,Smartphone,5,112.78,3743.8,Online,"508 Brian Port, Careyshire, NH 96909",Delivered,Arrived on time,South East
T08845,Joshua Bowers,2024-06-25,08:29:32,tanya20@yahoo.com,217-533-4158,Gaming Mouse,5,368.9,264.59,Online,"090 Scott Bypass Apt. 700, Lake Stevenside, NC 33316",Delivered,N/A,North East
T08846,Chelsea Thompson,2024-04-27,17:30:40,collierpaul@hotmail.com,219.149.7074x8154,Gaming Mouse,2,314.62,3629.72,Online,"2492 Walters Junctions Suite 471, Traceyfort, AL 99222",Delivered,Great service,South
T08847,Noah Burke,2024-08-30,19:00:09,victoriahernandez@carlson.biz,544.089.4360x558,Smartphone,4,406.85,3083.62,Cash,"PSC 9712, Box 0375, APO AE 27897",Delivered,Great service,South East
T08848,Jasmine Campbell,2024-02-25,03:46:30,ycruz@hotmail.com,(321)245-1965,Gaming Mouse,4,961.74,4843.43,Credit Card,"855 White Stream, New Lauren, NH 82384",Delivered,Packaging was damaged,West Coast
T08849,Maureen Patrick,2024-04-03,17:40:33,sloanmatthew@dean.com,292.083.5262x444,Gaming Mouse,1,999.83,3290.8,Cash,"7301 Justin Ferry, West Nicholas, MA 05137",Delivered,Satisfied,South
T08850,Priscilla Moss,2024-08-03,12:04:36,ggarcia@hotmail.com,(352)891-0567x0189,Gaming Mouse,2,880.25,4152.05,Cash,"Unit 9627 Box 9234, DPO AA 40331",Delivered,Satisfied,North West
T08851,Brandon Burke,2024-05-31,17:25:10,chadmorales@hotmail.com,(502)308-5301x373,Smartphone,5,382.66,1609.4,Online,"109 Weeks Trail Apt. 030, New Jeremiahburgh, SD 02644",Shipped,Arrived on time,South East
T08852,Katherine Evans,2024-09-14,07:23:50,ywhite@baker.biz,001-231-677-0851x433,Gaming Mouse,5,623.7,2826.24,Online,"8205 Palmer Summit Suite 938, North Christopher, ME 23867",Pending,Packaging was damaged,North East
T08853,Alexander Ortiz,2024-09-30,12:13:55,cherylfletcher@berry.com,+1-711-214-8851x718,Headphones,2,365.21,1587.66,Cash,"558 Carmen Springs, Port Sean, VA 16585",Pending,Satisfied,North West
T08854,Angela Morgan,2024-06-20,02:26:24,vphillips@thomas.com,(888)923-2594x28615,Smartphone,2,406.09,4219.03,Cash,"221 Stewart Green Apt. 968, Lake Nancy, SD 50200",Pending,N/A,West Coast
T08855,Charles Bean,2024-09-13,21:49:25,yjackson@hotmail.com,001-976-546-8913,Smartwatch,3,687.55,1542.03,Online,"655 Ariel Extensions Suite 504, Pamelaland, AL 99391",Pending,Great service,South East
T08856,Ana Wood,2024-04-20,12:11:20,lauraherman@hatfield-brown.net,001-327-488-4878x25336,Smartphone,5,502.8,3170.93,Online,"Unit 9907 Box 8580, DPO AA 44206",Shipped,Great service,South
T08857,Carla Ramsey,2024-02-23,23:51:00,robertrodriguez@cochran.com,882-098-1158x715,Headphones,1,744.21,2830.65,Credit Card,"901 Wilson Road Suite 726, New Jayhaven, DE 19991",Delivered,Great service,West Coast
T08858,Lisa Hayes,2024-09-30,19:53:08,kcharles@martinez-reed.info,498-435-6787,Laptop,5,320.55,1029.35,Cash,"267 Adkins Lock Apt. 052, South Melissashire, SC 22325",Shipped,Satisfied,South
T08859,Kim Ellis,2024-08-28,20:28:23,grayraymond@yahoo.com,(166)332-3855,Smartwatch,5,701.36,1075.46,Cash,"4566 Briana Drives, South Joel, MA 20695",Shipped,N/A,South East
